"word","count","nextWord","phrase"
"have a list of",5,"of","have a list"
"to put in the",5,"the","to put in"
"what they need to",5,"to","what they need"
"talking on the phone",5,"phone","talking on the"
"because it was a",5,"a","because it was"
"for some reason this",5,"this","for some reason"
"but there is nothing",5,"nothing","but there is"
"to see how many",5,"many","to see how"
"does not appear to",5,"to","does not appear"
"i know it's not",5,"not","i know it's"
"has not yet been",5,"been","has not yet"
"but if you can't",5,"can't","but if you"
"is no need for",5,"for","is no need"
"the sweetness of the",5,"the","the sweetness of"
"up for the challenge",5,"challenge","up for the"
"you also have to",5,"to","you also have"
"to be used in",5,"in","to be used"
"need a lot of",5,"of","need a lot"
"a great day and",5,"and","a great day"
"there is a huge",5,"huge","there is a"
"so happy to get",5,"get","so happy to"
"but it's not a",5,"a","but it's not"
"but it is the",5,"the","but it is"
"in the locker room",5,"room","in the locker"
"a few hours of",5,"of","a few hours"
"right in the middle",5,"middle","right in the"
"you have in your",5,"your","you have in"
"last night and i",5,"i","last night and"
"time to do it",5,"it","time to do"
"he thought i was",5,"was","he thought i"
"i was just going",5,"going","i was just"
"was just going to",5,"to","was just going"
"to the ncaa tournament",5,"tournament","to the ncaa"
"more likely to have",5,"have","more likely to"
"in the pages of",5,"of","in the pages"
"there is a good",5,"good","there is a"
"a few weeks and",5,"and","a few weeks"
"in all of the",5,"the","in all of"
"there may be some",5,"some","there may be"
"hours in the day",5,"day","hours in the"
"no matter how long",5,"long","no matter how"
"comes down to the",5,"the","comes down to"
"not going to give",5,"give","not going to"
"i felt it was",5,"was","i felt it"
"out on the town",5,"town","out on the"
"lunch and dinner daily",5,"daily","lunch and dinner"
"a better understanding of",5,"of","a better understanding"
"i think if i",5,"i","i think if"
"in the late s",5,"s","in the late"
"i'm glad to have",5,"have","i'm glad to"
"i am very very",5,"very","i am very"
"i just have a",5,"a","i just have"
"but at some point",5,"point","but at some"
"in its own right",5,"right","in its own"
"put a lot of",5,"of","put a lot"
"want to be when",5,"when","want to be"
"in a large pot",5,"pot","in a large"
"you'd like to be",5,"be","you'd like to"
"would be better if",5,"if","would be better"
"how do you keep",5,"keep","how do you"
"of being a good",5,"good","of being a"
"in my mind that",5,"that","in my mind"
"in the long term",5,"term","in the long"
"vice president joe biden",5,"biden","vice president joe"
"the plan was to",5,"to","the plan was"
"would love to be",5,"be","would love to"
"a few days to",5,"to","a few days"
"need to work on",5,"on","need to work"
"he has been the",5,"the","he has been"
"does not want to",5,"to","does not want"
"down in front of",5,"of","down in front"
"i wonder if the",5,"the","i wonder if"
"in the united kingdom",5,"kingdom","in the united"
"do i have a",5,"a","do i have"
"get used to it",5,"it","get used to"
"been going on in",5,"in","been going on"
"a leader in the",5,"the","a leader in"
"to get a lot",5,"lot","to get a"
"at the idea of",5,"of","at the idea"
"say that this is",5,"is","say that this"
"news is that i",5,"i","news is that"
"of the year but",5,"but","of the year"
"up to the plate",5,"plate","up to the"
"we must learn to",5,"to","we must learn"
"it could lead to",5,"to","it could lead"
"if you have more",5,"more","if you have"
"asked if i was",5,"was","asked if i"
"on the amount of",5,"of","on the amount"
"the new york post",5,"post","the new york"
"to do it i",5,"i","to do it"
"that i could not",5,"not","that i could"
"there is plenty of",5,"of","there is plenty"
"am going to start",5,"start","am going to"
"is what we call",5,"call","is what we"
"even if it's just",5,"just","even if it's"
"the way i am",5,"am","the way i"
"you haven't seen it",5,"it","you haven't seen"
"to sit next to",5,"to","to sit next"
"a month or two",5,"two","a month or"
"and he had a",5,"a","and he had"
"kinds of things that",5,"that","kinds of things"
"have to find a",5,"a","have to find"
"at the forefront of",5,"of","at the forefront"
"be removed from the",5,"the","be removed from"
"are the kind of",5,"of","are the kind"
"is the result of",5,"of","is the result"
"the mother of the",5,"the","the mother of"
"figure out what i",5,"i","figure out what"
"said that if i",5,"i","said that if"
"the inside of my",5,"my","the inside of"
"at the sight of",5,"of","at the sight"
"you are no longer",5,"longer","you are no"
"but there are a",5,"a","but there are"
"that make up the",5,"the","that make up"
"wanted to know what",5,"what","wanted to know"
"wanted to know why",5,"why","wanted to know"
"wait to see them",5,"them","wait to see"
"me on the phone",5,"phone","me on the"
"enough to keep the",5,"the","enough to keep"
"i won't tell you",5,"you","i won't tell"
"the idea of an",5,"an","the idea of"
"within the context of",5,"of","within the context"
"the fact that her",5,"her","the fact that"
"i think that was",5,"was","i think that"
"unless you want to",5,"to","unless you want"
"with her in the",5,"the","with her in"
"more than two decades",5,"decades","more than two"
"to wake up and",5,"and","to wake up"
"this is an important",5,"important","this is an"
"to figure out the",5,"the","to figure out"
"but i don't see",5,"see","but i don't"
"in the long jump",5,"jump","in the long"
"possession of a weapon",5,"weapon","possession of a"
"a long time the",5,"the","a long time"
"one of the cool",5,"cool","one of the"
"had in my life",5,"life","had in my"
"at each other and",5,"and","at each other"
"more and more people",5,"people","more and more"
"long as i can",5,"can","long as i"
"that i don't want",5,"want","that i don't"
"is the last time",5,"time","is the last"
"had a wonderful weekend",5,"weekend","had a wonderful"
"one of my fave",5,"fave","one of my"
"for about a week",5,"week","for about a"
"a tour of the",5,"the","a tour of"
"all we have to",5,"to","all we have"
"with any of the",5,"the","with any of"
"want to live in",5,"in","want to live"
"the design of the",5,"the","the design of"
"a lot of this",5,"this","a lot of"
"he said we have",5,"have","he said we"
"just don't do it",5,"it","just don't do"
"it is not enough",5,"enough","it is not"
"i can deal with",5,"with","i can deal"
"i paid for it",5,"it","i paid for"
"else in the world",5,"world","else in the"
"i will be the",5,"the","i will be"
"to be used for",5,"for","to be used"
"i did not get",5,"get","i did not"
"kind of hard to",5,"to","kind of hard"
"with a high near",5,"near","with a high"
"had some of the",5,"the","had some of"
"the four of us",5,"us","the four of"
"in the woods and",5,"and","in the woods"
"to the white house",5,"house","to the white"
"we all know the",5,"the","we all know"
"that i love you",5,"you","that i love"
"thought it was the",5,"the","thought it was"
"what he has done",5,"done","what he has"
"in the head with",5,"with","in the head"
"the head with a",5,"a","the head with"
"in less than a",5,"a","in less than"
"a great thing to",5,"to","a great thing"
"to figure out why",5,"why","to figure out"
"have been around for",5,"for","have been around"
"in the beginning of",5,"of","in the beginning"
"no longer has a",5,"a","no longer has"
"that is the way",5,"way","that is the"
"to a couple of",5,"of","to a couple"
"because it is so",5,"so","because it is"
"in the corner of",5,"of","in the corner"
"you can check out",5,"out","you can check"
"the april issue of",5,"of","the april issue"
"sometimes you have to",5,"to","sometimes you have"
"having to do with",5,"with","having to do"
"to head back to",5,"to","to head back"
"it just seems to",5,"to","it just seems"
"for many many years",5,"years","for many many"
"it is a beautiful",5,"beautiful","it is a"
"of the opinion that",5,"that","of the opinion"
"i am but i",5,"i","i am but"
"least once a week",5,"week","least once a"
"wish i could tell",5,"tell","wish i could"
"if you look back",5,"back","if you look"
"i am one of",5,"of","i am one"
"out of the shadows",5,"shadows","out of the"
"of those who are",5,"are","of those who"
"you won't regret it",5,"it","you won't regret"
"and i am still",5,"still","and i am"
"been working on for",5,"for","been working on"
"the last time we",5,"we","the last time"
"in a way the",5,"the","in a way"
"in fact when i",5,"i","in fact when"
"to work for a",5,"a","to work for"
"of the fiscal year",5,"year","of the fiscal"
"makes me think that",5,"that","makes me think"
"i need to start",5,"start","i need to"
"but i would love",5,"love","but i would"
"but most of the",5,"the","but most of"
"of work to do",5,"do","of work to"
"looked like they were",5,"were","looked like they"
"percent from a year",5,"year","percent from a"
"from a year ago",5,"ago","from a year"
"to go out for",5,"for","to go out"
"it is kind of",5,"of","it is kind"
"in more than two",5,"two","in more than"
"men and women who",5,"who","men and women"
"it's hard for me",5,"me","it's hard for"
"two years ago when",5,"when","two years ago"
"a great time at",5,"at","a great time"
